team,playerId,firstName,lastName,positionCode,gamesPlayed,goals,assists,points,plusMinus,shots,shootingPctg,satPercentage,usatPercentage,zoneStartPct5v5,avgTimeOnIcePerGame,birthCountry,birthDate,blockedShots,blockedShotsPer60,emptyNetAssists,emptyNetGoals,emptyNetPoints,faceoffWinPctg,firstGoals,gameWinningGoals,giveaways,giveawaysPer60,heightInInches,hits,hitsPer60,missedShotCrossbar,missedShotFailedBankAttempt,missedShotGoalpost,missedShotOverNet,missedShotShort,missedShotWideOfNet,missedShots,otGoals,overtimeGoals,penaltyMinutes,powerPlayGoals,satPercentageAhead,satPercentageBehind,satPercentageClose,satPercentageTied,satRelative,seasonId,shootingPct5v5,shootsCatches,shootsCatches_roster,shorthandedGoals,shotAttemptsBlocked,skaterFullName,skaterSavePct5v5,skaterShootingPlusSavePct5v5,sweaterNumber,takeaways,takeawaysPer60,teamAbbrevs,timeOnIcePerGame,timeOnIcePerGame5v5,totalShotAttempts,usatPercentageAhead,usatPercentageBehind,usatPercentageTied,usatPrecentageClose,usatRelative,weightInPounds
EDM,8477934,Leon,Draisaitl,C,65,35,62,97,13,186,0.188172,0.532,0.544,0.615,1294.5077,DEU,1995-10-27,15,0.64,3,1,4,0.569356,4,3,106,4.53,74,34,1.45,3,5,12,3,4,81,108,1,1,26,16,0.48,0.565,0.523,0.54,0.044,,0.113,,L,1,76,Leon Draisaitl,0.885,0.998,29,26,1.11,EDM,1294.5,961.138,370,0.504,0.571,0.548,0.54,0.052,209
EDM,8477953,Kasperi,Kapanen,R,31,7,8,15,6,52,0.134615,0.496,0.521,0.553,870.2581,FIN,1996-07-23,12,1.6,0,1,1,0.0,1,0,21,2.8,73,61,8.13,0,0,3,0,3,17,23,0,0,8,0,0.481,0.517,0.49,0.487,-0.003,,0.108,,R,0,14,Kasperi Kapanen,0.91,1.018,42,6,0.8,EDM,870.25,796.935,89,0.489,0.541,0.525,0.532,0.013,194
EDM,8478013,Jake,Walman,D,43,8,11,19,-12,80,0.1,0.478,0.482,0.572,1154.093,CAN,1996-02-20,76,5.51,0,0,0,0.0,0,1,51,3.69,73,12,0.87,1,0,2,1,0,20,24,1,1,10,1,0.477,0.494,0.455,0.465,-0.041,,0.096,,L,2,61,Jake Walman,0.865,0.961,96,12,0.87,EDM,1154.09,1007.906,165,0.501,0.472,0.48,0.469,-0.04,218
EDM,8478402,Connor,McDavid,C,72,40,78,118,10,261,0.153257,0.535,0.539,0.647,1382.4306,CAN,1997-01-13,28,1.01,6,5,11,0.478261,6,4,122,4.41,73,36,1.3,4,8,7,4,2,85,110,1,1,34,11,0.518,0.568,0.518,0.515,0.053,,0.101,,L,1,69,Connor McDavid,0.887,0.988,97,27,0.97,EDM,1382.43,1010.555,440,0.523,0.566,0.524,0.525,0.049,194
EDM,8478458,Jack,Roslovic,C,59,19,12,31,-8,123,0.154472,0.519,0.523,0.564,950.0169,USA,1997-01-29,22,1.41,0,0,0,0.530973,5,4,54,3.46,73,32,2.05,2,0,4,4,1,54,65,2,2,16,3,0.472,0.562,0.509,0.517,0.029,,0.091,,R,0,40,Jack Roslovic,0.878,0.969,28,13,0.83,EDM,950.01,862.338,228,0.497,0.552,0.514,0.508,0.025,198
EDM,8479365,Trent,Frederic,C,67,4,2,6,-16,65,0.061538,0.469,0.477,0.429,644.7015,USA,1998-02-11,20,1.66,0,0,0,0.577922,3,1,33,2.75,75,170,14.16,0,0,2,0,1,25,28,0,0,58,0,0.504,0.453,0.459,0.447,-0.039,,0.05,,L,0,28,Trent Frederic,0.893,0.943,10,8,0.66,EDM,644.7,634.597,121,0.523,0.456,0.449,0.468,-0.038,221
EDM,8479368,Max,Jones,L,13,2,1,3,-1,16,0.125,0.517,0.548,0.525,492.2308,USA,1998-02-17,3,1.68,0,0,0,0.0,1,1,6,3.37,75,41,23.06,0,0,0,0,0,2,2,0,0,7,0,0.526,0.56,0.494,0.476,0.037,,0.071,,L,0,4,Max Jones,0.87,0.941,46,3,1.68,EDM,492.23,489.923,22,0.594,0.461,0.56,0.533,0.06,216
EDM,8479388,Riley,Stillman,D,4,0,0,0,1,1,0.0,0.394,0.377,0.346,722.0,,,4,4.98,,0,,0.0,0,0,2,2.49,,7,8.72,0,0,1,0,0,1,2,0,0,0,0,0.384,0.343,0.363,0.451,-0.09,,0.117,,,0,1,Riley Stillman,0.958,1.075,,0,0.0,EDM,722.0,719.25,4,0.5,0.25,0.444,0.351,-0.1,
EDM,8480803,Evan,Bouchard,D,72,19,63,82,19,201,0.094527,0.548,0.553,0.614,1483.375,CAN,1999-10-20,91,3.06,2,1,3,0.0,2,4,110,3.7,75,28,0.94,4,0,6,3,2,58,73,2,2,26,7,0.516,0.591,0.534,0.531,0.075,,0.107,,R,0,129,Evan Bouchard,0.884,0.991,2,32,1.07,EDM,1483.37,1071.583,403,0.521,0.595,0.536,0.541,0.071,192
EDM,8480831,Alec,Regula,D,29,0,3,3,-16,18,0.0,0.475,0.494,0.541,868.1379,,,44,6.29,0,0,0,0.0,0,0,28,4.0,,15,2.14,0,0,0,2,0,12,14,0,0,35,0,0.482,0.459,0.511,0.479,-0.043,,0.045,,,0,19,Alec Regula,0.857,0.902,,7,1.0,EDM,868.13,809.0,51,0.532,0.441,0.475,0.522,-0.031,
EDM,8480834,Ty,Emberson,D,62,2,10,12,4,39,0.051282,,,,946.4839,USA,2000-05-23,100,6.13,0,0,0,0.0,1,1,47,2.88,72,89,5.45,0,0,0,1,1,12,14,0,0,21,0,,,,,,,,,R,0,44,Ty Emberson,,,49,11,0.67,EDM,946.48,,97,,,,,,193
EDM,8481056,Spencer,Stastney,D,66,2,8,10,-11,56,0.035714,,,,930.197,USA,2000-01-04,,,,,,0.0,,0,,,72,,,,,,,,,,,0,20,0,,,,,,,,,L,0,,,,,24,,,,,,,,,,,,184
EDM,8481617,Vasily,Podkolzin,R,72,16,15,31,18,117,0.136752,0.527,0.531,0.573,911.3333,RUS,2001-06-24,37,2.02,0,0,0,0.310345,1,5,47,2.57,73,216,11.85,1,0,1,4,3,35,44,0,0,63,0,0.502,0.546,0.515,0.531,0.036,,0.105,,L,0,30,Vasily Podkolzin,0.908,1.013,92,13,0.71,EDM,911.33,833.0,191,0.521,0.536,0.535,0.53,0.031,190
EDM,8482162,Roby,Jarventie,L,2,0,0,0,-1,2,0.0,0.517,0.714,0.625,521.0,FIN,2002-08-08,4,13.81,,0,,0.333333,0,0,0,0.0,74,1,3.45,0,0,0,0,0,0,0,0,0,0,0,0.5,0.285,0.588,0.642,0.025,,0.0,,L,0,1,Roby Jarventie,0.5,0.5,15,0,0.0,EDM,521.0,501.0,3,1.0,0.0,0.75,0.666,0.214,184
EDM,8482703,Colton,Dach,C,56,3,7,10,-17,52,0.057692,,,,680.5714,CAN,2003-01-04,,,,,,0.366197,,1,,,76,,,,,,,,,,,0,47,1,,,,,,,,,L,0,,,,,34,,,,,,,,,,,,218
EDM,8483455,Isaac,Howard,L,28,2,3,5,-6,33,0.060606,0.434,0.461,0.557,619.4643,,,4,0.83,0,0,0,0.0,0,0,17,3.52,,7,1.45,0,0,1,5,0,13,19,0,0,12,0,0.447,0.402,0.44,0.45,-0.081,,0.072,,,0,18,Isaac Howard,0.866,0.938,,2,0.41,EDM,619.46,585.821,70,0.5,0.414,0.471,0.47,-0.062,
EDM,8483512,Matt,Savoie,C,72,12,17,29,1,108,0.111111,0.487,0.501,0.581,856.1389,CAN,2004-01-01,34,1.98,0,1,1,0.434783,0,2,49,2.86,70,13,0.75,0,1,5,1,2,42,51,0,0,20,3,0.461,0.496,0.478,0.505,-0.017,,0.096,,R,2,29,Matt Savoie,0.891,0.987,22,27,1.57,EDM,856.13,706.986,188,0.483,0.501,0.521,0.5,-0.01,179
EDM,8484509,Josh,Samanski,C,15,1,2,3,2,2,0.5,,,,592.1333,DEU,2002-03-22,3,1.21,0,0,0,0.545455,0,0,5,2.02,74,16,6.48,0,0,0,0,0,6,6,0,0,6,0,,,,,,,,,L,0,4,Josh Samanski,,,81,2,0.81,EDM,592.13,,12,,,,,,195
EDM,8484529,Connor,Clattenburg,C,5,1,0,1,1,3,0.333333,0.492,0.489,0.333,432.4,,,3,4.99,,0,,0.0,0,0,4,6.66,,17,28.3,0,0,0,0,0,2,2,0,0,13,0,0.463,0.588,0.346,0.444,-0.018,,0.058,,,0,2,Connor Clattenburg,1.0,1.058,,0,0.0,EDM,432.4,425.8,7,0.5,0.5,0.4,0.277,-0.021,
EDM,8485511,Quinn,Hutson,R,4,1,0,1,-1,3,0.333333,0.369,0.318,0.642,479.75,,,1,1.87,,0,,0.0,0,1,3,5.62,,0,0.0,0,1,0,0,0,0,1,0,0,0,0,0.416,0.419,0.303,0.222,-0.131,,0.111,,,0,2,Quinn Hutson,0.9,1.011,,0,0.0,EDM,479.75,479.75,6,0.384,0.25,0.363,0.318,-0.189,
FLA,8473419,Brad,Marchand,L,52,27,27,54,-16,138,0.195652,0.496,0.479,0.501,1064.0962,,,16,1.04,1,3,4,0.125,5,3,56,3.64,,36,2.34,0,2,7,6,1,62,78,1,1,38,6,0.485,0.481,0.514,0.523,-0.03,,0.106,,,0,61,Brad Marchand,0.885,0.991,,15,0.97,FLA,1064.09,714.307,277,0.45,0.49,0.495,0.495,-0.042,
FLA,8475179,Dmitry,Kulikov,D,13,0,0,0,-4,7,0.0,0.528,0.523,0.516,1072.6923,,,11,2.83,,0,,0.0,0,0,13,3.35,,14,3.61,1,0,0,1,1,4,7,0,0,4,0,0.479,0.58,0.519,0.504,-0.017,,0.064,,,0,7,Dmitry Kulikov,0.928,0.992,,3,0.77,FLA,1072.69,957.307,21,0.465,0.594,0.477,0.497,-0.018,
FLA,8476994,Vinnie,Hinostroza,C,54,5,9,14,-9,54,0.092593,,,,625.1667,,,,,,,,0.488889,,2,,,,,,,,,,,,,,0,27,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,
FLA,8477409,Carter,Verhaeghe,C,68,21,29,50,-11,162,0.12963,0.546,0.525,0.563,1042.9853,,,19,0.96,1,1,2,0.358025,1,4,54,2.74,,62,3.14,2,0,4,7,3,62,78,0,0,32,4,0.523,0.561,0.545,0.551,0.03,,0.095,,,0,93,Carter Verhaeghe,0.895,0.99,,24,1.21,FLA,1042.98,832.367,333,0.501,0.542,0.528,0.521,0.011,
FLA,8477495,Seth,Jones,D,44,6,18,24,-3,81,0.074074,0.524,0.513,0.475,1407.3864,,,50,2.9,0,0,0,0.0,0,0,56,3.25,,41,2.38,1,1,1,4,1,45,53,0,0,16,5,0.518,0.505,0.537,0.55,0.003,,0.085,,,0,69,Seth Jones,0.918,1.003,,10,0.58,FLA,1407.38,983.522,203,0.516,0.501,0.525,0.522,0.0,
FLA,8477931,Tomas,Nosek,L,10,0,1,1,-3,3,0.0,0.486,0.467,0.568,811.3,,,7,3.1,0,0,0,0.425743,0,0,6,2.66,,29,12.86,0,0,0,1,0,8,9,0,0,2,0,0.437,0.569,0.485,0.416,-0.054,,0.06,,,0,6,Tomas Nosek,0.895,0.955,,2,0.88,FLA,811.3,668.4,18,0.441,0.523,0.4,0.486,-0.069,
FLA,8477932,Aaron,Ekblad,D,68,3,22,25,-7,89,0.033708,0.522,0.513,0.53,1349.6324,,,101,3.96,1,0,1,0.0,0,3,65,2.54,,83,3.25,0,0,0,6,0,47,53,0,0,55,1,0.484,0.556,0.518,0.525,-0.001,,0.096,,,0,82,Aaron Ekblad,0.891,0.987,,19,0.74,FLA,1349.63,987.029,224,0.483,0.528,0.528,0.51,-0.001,
FLA,8477933,Sam,Reinhart,C,64,29,32,61,-18,166,0.174699,0.512,0.506,0.504,1277.2031,,,40,1.76,2,3,5,0.380952,5,6,52,2.29,,59,2.59,3,1,16,5,3,83,111,1,1,10,11,0.467,0.537,0.525,0.526,-0.012,,0.078,,,3,91,Sam Reinhart,0.899,0.977,,15,0.66,FLA,1277.2,820.843,368,0.487,0.515,0.515,0.514,-0.01,
FLA,8477935,Sam,Bennett,C,69,25,28,53,-9,180,0.138889,0.529,0.515,0.579,1108.2609,,,27,1.27,3,0,3,0.481855,3,4,68,3.2,,111,5.22,2,2,6,8,5,76,99,1,1,76,5,0.533,0.538,0.531,0.517,0.008,,0.11,,,0,105,Sam Bennett,0.896,1.006,,24,1.12,FLA,1108.26,792.086,384,0.51,0.51,0.523,0.518,0.0,
FLA,8478055,Gustav,Forsling,D,69,2,22,24,-4,91,0.021978,0.538,0.528,0.543,1357.4348,,,80,3.07,1,0,1,0.0,0,1,51,1.96,,47,1.8,0,0,2,2,0,38,42,0,0,45,0,0.509,0.568,0.53,0.533,0.022,,0.093,,,0,90,Gustav Forsling,0.877,0.97,,25,0.96,FLA,1357.43,1065.13,223,0.506,0.543,0.535,0.524,0.02,
FLA,8478421,A.J.,Greer,L,68,13,11,24,5,87,0.149425,0.541,0.536,0.58,716.2353,,,23,1.7,1,1,2,0.190476,3,1,41,3.03,,181,13.37,1,3,5,3,1,38,51,0,0,109,0,0.519,0.549,0.561,0.556,0.022,,0.105,,,0,28,A.J. Greer,0.892,0.997,,9,0.66,FLA,716.23,678.705,166,0.518,0.504,0.586,0.575,0.025,
FLA,8478542,Evan,Rodrigues,C,68,11,20,31,-16,160,0.06875,0.543,0.543,0.514,1033.8676,,,26,1.33,1,0,1,0.468354,2,0,47,2.4,,63,3.22,4,2,1,4,3,68,82,0,0,38,1,0.515,0.529,0.576,0.578,0.03,,0.075,,,1,74,Evan Rodrigues,0.875,0.95,,31,1.58,FLA,1033.86,794.661,316,0.518,0.525,0.58,0.577,0.041,
FLA,8478859,Niko,Mikkola,D,68,3,8,11,-1,68,0.044118,0.518,0.512,0.5,1221.3382,,,81,3.51,0,0,0,0.0,0,0,73,3.16,,116,5.02,0,0,0,1,0,56,57,0,0,47,0,0.545,0.494,0.529,0.517,-0.008,,0.074,,,0,48,Niko Mikkola,0.906,0.98,,16,0.69,FLA,1221.33,1029.911,173,0.547,0.482,0.51,0.522,-0.005,
FLA,8479314,Matthew,Tkachuk,L,23,9,14,23,-6,67,0.134328,0.56,0.549,0.583,1097.3478,,,5,0.71,0,2,2,0.4,1,1,32,4.56,,21,2.99,0,5,3,3,0,29,40,0,0,37,4,0.57,0.608,0.54,0.509,0.031,,0.073,,,0,31,Matthew Tkachuk,0.894,0.967,,6,0.85,FLA,1097.34,790.521,138,0.527,0.577,0.536,0.534,0.024,
FLA,8479316,Luke,Kunin,C,51,2,3,5,-8,41,0.04878,0.497,0.493,0.5,539.4314,,,36,4.71,0,0,0,0.509091,0,0,18,2.35,,97,12.69,0,1,0,3,1,15,20,0,0,35,0,0.497,0.503,0.482,0.49,-0.031,,0.079,,,0,26,Luke Kunin,0.883,0.962,,3,0.39,FLA,539.43,468.96,87,0.503,0.488,0.491,0.495,-0.023,
FLA,8479393,Noah,Gregor,L,25,2,3,5,-5,23,0.086957,0.489,0.487,0.574,490.32,,,,,,,,0.382353,,0,,,,,,,,,,,,,,0,11,0,0.465,0.472,0.502,0.537,-0.041,,0.078,,,0,,Noah Gregor,0.87,0.948,,,,FLA,,467.12,,0.463,0.46,0.555,0.522,-0.035,
FLA,8479981,Jonah,Gadjovich,L,10,0,3,3,2,8,0.0,0.451,0.418,0.425,476.6,,,3,2.26,0,0,0,0.0,0,0,3,2.26,,30,22.66,0,0,0,0,0,0,0,0,0,7,0,0.44,0.39,0.428,0.522,-0.08,,0.13,,,0,4,Jonah Gadjovich,0.967,1.097,,3,2.26,FLA,476.6,474.1,12,0.4,0.25,0.592,0.423,-0.106,
FLA,8480003,Jesper,Boqvist,C,61,3,7,10,-9,48,0.0625,0.484,0.485,0.551,669.5902,,,29,2.55,0,0,0,0.329545,1,1,47,4.14,,125,11.01,1,0,0,1,2,30,34,0,0,16,0,0.451,0.503,0.494,0.5,-0.053,,0.07,,,0,26,Jesper Boqvist,0.897,0.967,,6,0.52,FLA,669.59,604.049,108,0.474,0.489,0.493,0.492,-0.041,
FLA,8480021,Jack,Studnicka,C,18,0,0,0,-6,16,0.0,0.483,0.434,0.582,424.2778,,,6,2.82,,0,,0.37931,0,0,3,1.41,,19,8.95,0,0,0,0,0,4,4,0,0,4,0,0.357,0.533,0.459,0.524,-0.043,,0.048,,,0,6,Jack Studnicka,0.849,0.897,,2,0.94,FLA,424.27,407.277,26,0.302,0.519,0.46,0.405,-0.072,
FLA,8480185,Eetu,Luostarinen,C,61,9,17,26,-2,90,0.1,0.52,0.519,0.471,991.0984,,,46,2.73,2,1,3,0.457831,3,0,37,2.2,,113,6.72,1,2,3,4,0,32,42,0,0,26,1,0.507,0.568,0.506,0.487,-0.002,,0.098,,,0,31,Eetu Luostarinen,0.877,0.975,,19,1.13,FLA,991.09,776.147,163,0.501,0.558,0.5,0.504,0.007,
FLA,8481133,Cole,Reinhardt,L,50,4,4,8,-7,38,0.105263,,,,610.5,,,,,,,,0.6,,1,,,,,,,,,,,,,,0,19,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,
FLA,8481518,Nolan,Foote,L,3,1,0,1,0,6,0.166667,0.559,0.615,0.227,577.3333,,,0,0.0,,0,,0.0,1,0,0,0.0,,7,14.54,0,0,0,0,0,1,1,0,0,2,0,0.5,0.629,0.518,0.5,-0.01,,0.105,,,0,0,Nolan Foote,0.8,0.905,,0,0.0,FLA,577.33,575.666,7,0.6,0.631,0.6,0.588,0.089,
FLA,8481600,Tobias,Bjornfot,D,11,2,1,3,4,9,0.222222,0.607,0.59,0.537,693.0909,,,8,3.77,0,0,0,0.0,1,0,6,2.83,,8,3.77,0,0,0,0,0,1,1,0,0,0,0,0.675,0.587,0.607,0.596,0.087,,0.145,,,0,5,Tobias Bjornfot,0.928,1.073,,1,0.47,FLA,693.09,671.0,15,0.629,0.589,0.576,0.578,0.073,
FLA,8481655,Cole,Schwindt,R,22,3,1,4,1,12,0.25,0.5,0.507,0.594,530.6818,,,8,2.46,0,0,0,0.444444,0,0,7,2.15,,25,7.7,0,0,0,1,1,8,10,0,0,2,0,0.437,0.611,0.502,0.48,-0.03,,0.137,,,0,4,Cole Schwindt,0.877,1.014,,3,0.92,FLA,530.68,478.0,26,0.406,0.603,0.527,0.521,-0.024,
FLA,8482107,Mike,Benning,D,6,0,3,3,1,2,0.0,0.601,0.627,0.555,994.3333,,,6,3.62,0,0,0,0.0,0,0,5,3.01,,3,1.81,1,0,0,0,0,5,6,0,0,0,0,0.538,0.629,0.628,0.612,0.079,,0.147,,,0,8,Mike Benning,0.878,1.025,,2,1.2,FLA,994.33,922.666,16,0.533,0.64,0.684,0.661,0.119,
FLA,8482113,Anton,Lundell,C,64,18,26,44,-8,138,0.130435,0.519,0.506,0.483,1149.125,,,35,1.71,2,1,3,0.517857,2,3,64,3.13,,75,3.67,3,2,4,9,1,62,81,0,0,34,4,0.501,0.551,0.515,0.5,-0.008,,0.089,,,2,62,Anton Lundell,0.902,0.991,,14,0.68,FLA,1149.12,784.812,281,0.502,0.524,0.49,0.505,-0.013,
FLA,8482131,Donovan,Sebrango,D,30,0,3,3,-10,21,0.0,,,,816.7,,,,,,,,0.0,,0,,,,,,,,,,,,,,0,60,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,
FLA,8482713,Mackie,Samoskevich,R,66,6,17,23,-6,139,0.043165,0.567,0.564,0.523,854.9848,,,28,1.78,0,0,0,0.5,1,1,40,2.55,,123,7.84,0,1,3,6,3,68,81,0,0,26,3,0.514,0.599,0.576,0.585,0.055,,0.064,,,0,69,Mackie Samoskevich,0.916,0.98,,8,0.51,FLA,854.98,712.287,289,0.508,0.581,0.597,0.58,0.061,
FLA,8483433,Jack,Devine,R,6,0,0,0,-3,6,0.0,0.537,0.515,0.809,506.3333,,,0,0.0,,0,,0.0,0,0,2,2.36,,4,4.73,0,0,0,0,0,5,5,0,0,2,0,0.586,0.604,0.568,0.333,0.007,,0.0,,,0,3,Jack Devine,0.85,0.85,,0,0.0,FLA,506.33,500.166,14,0.545,0.566,0.357,0.594,0.0,
FLA,8483771,Sandis,Vilmanis,L,19,3,2,5,-1,15,0.2,0.549,0.53,0.659,623.8421,,,5,1.51,0,0,0,0.75,2,0,11,3.34,,38,11.54,1,0,0,0,0,11,12,0,0,4,0,0.505,0.578,0.582,0.558,0.017,,0.086,,,0,3,Sandis Vilmanis,0.892,0.978,,5,1.51,FLA,623.84,591.684,30,0.471,0.506,0.591,0.585,0.008,
FLA,8484304,Uvis,Balinskis,D,54,5,10,15,-13,66,0.075758,0.51,0.494,0.568,982.2778,,,42,2.85,0,0,0,0.0,1,1,33,2.23,,71,4.81,0,0,0,2,1,14,17,0,0,30,3,0.489,0.539,0.537,0.498,-0.016,,0.085,,,0,48,Uvis Balinskis,0.881,0.966,,23,1.56,FLA,982.27,851.037,131,0.463,0.506,0.507,0.532,-0.024,
FLA,8484933,Mikulas,Hovorka,D,1,0,0,0,-3,0,0.0,0.375,0.181,1.0,687.0,,,0,0.0,,0,,0.0,0,0,3,15.72,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,0.375,0.2,,-0.301,,0.0,,,0,1,Mikulas Hovorka,0.625,0.625,,0,0.0,FLA,687.0,630.0,1,,0.181,,0.0,-0.497,
LAK,8471685,Anze,Kopitar,C,56,11,22,33,14,81,0.135802,0.507,0.51,0.543,1136.2143,,,48,2.71,0,0,0,0.563536,2,1,49,2.77,,30,1.69,1,0,4,1,2,41,49,0,0,8,5,0.496,0.501,0.514,0.518,-0.011,,0.112,,,0,44,Anze Kopitar,0.943,1.055,,16,0.9,LAK,1136.21,835.607,174,0.507,0.498,0.52,0.525,-0.007,
LAK,8474563,Drew,Doughty,D,61,5,15,20,-2,84,0.059524,,,,1377.918,,,67,2.86,0,1,1,0.0,2,0,71,3.04,,39,1.67,0,0,1,4,0,43,48,0,0,36,0,,,,,,,,,,0,86,Drew Doughty,,,,17,0.72,LAK,1377.91,,218,,,,,,
LAK,8475208,Brian,Dumoulin,D,71,2,14,16,2,60,0.033333,0.518,0.514,0.469,1077.8169,,,78,3.66,0,0,0,0.0,0,0,80,3.76,,30,1.41,2,0,0,2,3,31,38,0,0,16,0,0.503,0.519,0.515,0.529,-0.004,,0.074,,,0,61,Brian Dumoulin,0.918,0.992,,19,0.89,LAK,1077.81,954.971,159,0.525,0.5,0.519,0.509,-0.005,
LAK,8476441,Joel,Edmundson,D,71,2,16,18,8,83,0.024096,0.508,0.508,0.567,1107.0986,,,96,4.39,1,0,1,0.0,0,0,74,3.38,,83,3.8,0,0,2,2,2,46,52,0,0,21,0,0.512,0.516,0.507,0.498,-0.02,,0.09,,,0,78,Joel Edmundson,0.922,1.012,,9,0.41,LAK,1107.09,916.408,213,0.517,0.503,0.507,0.519,-0.015,
LAK,8476469,Joel,Armia,R,56,10,11,21,2,68,0.147059,0.491,0.487,0.496,848.5357,,,32,2.42,0,2,2,0.368421,1,0,42,3.18,,59,4.46,0,0,1,5,0,30,36,0,0,24,1,0.478,0.534,0.481,0.466,-0.038,,0.072,,,4,44,Joel Armia,0.927,0.999,,27,2.04,LAK,848.53,695.178,148,0.489,0.505,0.473,0.485,-0.032,
LAK,8476872,Scott,Laughton,C,53,10,6,16,-3,70,0.142857,,,,845.5849,,,,,,,,0.566285,,1,,,,,,,,,,,,,,0,25,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,
LAK,8476879,Cody,Ceci,D,71,1,7,8,-8,54,0.018519,,,,1055.3803,,,92,4.42,0,0,0,0.0,0,0,51,2.45,,30,1.44,0,0,0,0,0,36,36,0,0,16,0,,,,,,,,,,0,81,Cody Ceci,,,,13,0.62,LAK,1055.38,,171,,,,,,
LAK,8477942,Kevin,Fiala,L,56,18,22,40,-11,147,0.122449,0.541,0.532,0.555,1147.2857,,,24,1.34,0,0,0,0.28,0,2,75,4.2,,39,2.18,3,1,7,8,2,68,89,0,0,34,4,0.47,0.601,0.53,0.529,0.017,,0.064,,,0,84,Kevin Fiala,0.918,0.982,,19,1.06,LAK,1147.28,869.089,320,0.458,0.596,0.52,0.517,0.012,
LAK,8477960,Adrian,Kempe,R,70,26,33,59,8,192,0.135417,0.518,0.507,0.555,1159.8571,,,36,1.59,1,2,3,0.359155,7,7,55,2.43,,116,5.14,3,0,5,8,4,82,102,4,4,56,3,0.494,0.522,0.524,0.529,-0.006,,0.098,,,0,148,Adrian Kempe,0.924,1.022,,22,0.97,LAK,1159.85,850.428,442,0.488,0.512,0.515,0.514,-0.017,
LAK,8478472,Mathieu,Joseph,R,43,2,9,11,-4,33,0.060606,,,,759.093,,,,,,,,0.277778,,1,,,,,,,,,,,,,,0,4,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,
LAK,8478550,Artemi,Panarin,L,67,25,49,74,-11,200,0.125,,,,1254.2687,,,,,,,,1.0,,3,,,,,,,,,,,,,,0,18,4,,,,,,,,,,0,,,,,,,,,,,,,,,,,
LAK,8479421,Jacob,Moverare,D,15,0,0,0,-4,7,0.0,0.561,0.587,0.558,526.8,,,12,5.46,,0,,0.0,0,0,6,2.73,,3,1.36,0,0,1,0,0,3,4,0,0,0,0,0.541,0.655,0.55,0.514,0.025,,0.041,,,0,12,Jacob Moverare,0.865,0.906,,2,0.91,LAK,526.8,525.333,23,0.485,0.709,0.548,0.585,0.067,
LAK,8479675,Trevor,Moore,L,58,9,13,22,-7,126,0.071429,0.544,0.537,0.452,985.4483,,,30,1.88,0,1,1,0.176471,1,1,45,2.83,,47,2.96,1,1,6,6,1,57,72,0,0,8,0,0.485,0.557,0.539,0.575,0.036,,0.073,,,1,52,Trevor Moore,0.895,0.968,,23,1.44,LAK,985.44,798.379,250,0.501,0.531,0.564,0.542,0.028,
LAK,8479998,Mikey,Anderson,D,69,4,11,15,1,54,0.074074,0.496,0.488,0.426,1223.5507,,,111,4.73,0,0,0,0.0,0,1,47,2.0,,94,4.0,1,0,1,4,1,30,37,0,0,16,0,0.437,0.541,0.492,0.511,-0.036,,0.084,,,0,61,Mikey Anderson,0.92,1.004,,12,0.51,LAK,1223.55,1046.768,152,0.432,0.535,0.499,0.486,-0.043,
LAK,8481532,Alex,Turcotte,C,61,3,11,14,-8,67,0.044776,0.546,0.554,0.561,653.6557,,,33,2.97,0,0,0,0.540254,0,0,27,2.43,,49,4.42,0,0,0,3,3,34,40,0,0,21,0,0.502,0.571,0.555,0.558,0.029,,0.065,,,0,30,Alex Turcotte,0.886,0.951,,14,1.26,LAK,653.65,625.311,137,0.512,0.558,0.577,0.565,0.042,
LAK,8481732,Andre,Lee,L,7,1,1,2,-2,5,0.2,0.559,0.512,0.529,617.0,,,3,2.5,0,0,0,0.0,0,0,2,1.66,,17,14.16,0,0,0,0,0,4,4,0,0,0,0,0.4,0.653,0.516,0.518,-0.009,,0.083,,,0,5,Andre Lee,0.833,0.916,,3,2.5,LAK,617.0,616.0,14,0.444,0.612,0.447,0.451,-0.039,
LAK,8482124,Quinton,Byfield,R,68,17,23,40,-9,148,0.114865,0.535,0.529,0.48,1198.9853,,,37,1.63,1,0,1,0.449541,3,3,64,2.82,,53,2.34,4,3,8,5,1,64,85,2,2,40,4,0.494,0.572,0.524,0.531,0.014,,0.077,,,0,69,Quinton Byfield,0.898,0.975,,34,1.5,LAK,1198.98,858.441,302,0.5,0.563,0.522,0.523,0.01,
LAK,8482155,Alex,Laferriere,R,71,18,17,35,-1,172,0.104651,0.535,0.525,0.5,1074.7324,,,45,2.12,3,0,3,0.414634,5,3,74,3.49,,218,10.28,1,1,5,5,2,93,107,0,0,16,2,0.459,0.568,0.54,0.562,0.019,,0.083,,,2,97,Alex Laferriere,0.915,0.998,,19,0.89,LAK,1074.73,826.507,376,0.465,0.541,0.552,0.533,0.008,
